	token	label	distance
590	Trauung	23	0.46785250306129456
2117	verheiratet	23	0.46785250306129456
2122	verloben	23	0.46785250306129456
2065	traummann	23	0.46785250306129456
607	Verlobung	23	0.46785250306129456
2123	verlobter	23	0.46785250306129456
643	Witwer	23	0.46785250306129456
2060	traualtar	23	0.46785250306129456
276	Hochzeit	23	0.46785250306129456
312	Jawort	23	0.46785250306129456
1392	junggeselle	23	0.46785250306129456
277	Hochzeitsfeier	23	0.46785250306129456
279	Hochzeitstermin	23	0.46785250306129456
280	Hochzeitsvorbereitung	23	0.46785250306129456
1248	heirat	23	0.46785250306129456
642	Witwe	23	0.46785250306129456
1249	heiraten	23	0.46785250306129456
1301	hochzeiter	23	0.46785250306129456
2121	verliebt	23	0.46785250306129456
111	Brautpaar	23	0.46785250306129456
119	Bräutigam	23	0.46785250306129456
1940	silberhochzeit	23	0.46785250306129456
192	Geburtstag	23	0.46785250306129456
816	bergwacht	18	0.4774405360221863
265	Heu	18	0.4774405360221863
77	Bergkamerad	18	0.4774405360221863
76	Berghütte	18	0.4774405360221863
71	Bergführerin	18	0.4774405360221863
2008	streusachhütte	18	0.4774405360221863
1931	sennerhütte	18	0.4774405360221863
70	Bergführer	18	0.4774405360221863
1395	jägerhütte	18	0.4774405360221863
527	Sennhütte	18	0.4774405360221863
507	Scheune	18	0.4774405360221863
815	bergsteigen	18	0.4774405360221863
40	Aufstieg	18	0.4774405360221863
927	dachboden	18	0.4774405360221863
1588	matratzenlager	18	0.4774405360221863
1410	kandererhütte	18	0.4774405360221863
1901	schutzhütte	18	0.4774405360221863
266	Heuboden	18	0.4774405360221863
11	Almhütte	18	0.4774405360221863
1341	hüttenboden	18	0.4774405360221863
83	Bergsteigerin	18	0.4774405360221863
82	Bergsteiger	18	0.4774405360221863
1902	schutzhütten	18	0.4774405360221863
296	Hütte	18	0.4774405360221863
307	Jagdhütte	18	0.4774405360221863
10	Alm	18	0.4774405360221863
1310	holen	1	0.6459262371063232
1917	sehnen	1	0.6459262371063232
804	berg	1	0.6459262371063232
808	berger	1	0.6459262371063232
1046	essen	1	0.6459262371063232
2269	wünschen	1	0.6459262371063232
807	bergen	1	0.6459262371063232
1027	entschuldigen	1	0.6459262371063232
1029	erben	1	0.6459262371063232
1042	erzählen	1	0.6459262371063232
1043	erzählt	1	0.6459262371063232
2153	vorwinden	1	0.6459262371063232
802	bereden	1	0.6459262371063232
1880	schmiegen	1	0.6459262371063232
1832	räuspern	1	0.6459262371063232
1244	heimkommen	1	0.6459262371063232
1034	erkundigen	1	0.6459262371063232
2276	zeilen	1	0.6459262371063232
613	Verwandtschaft	1	0.6459262371063232
1784	reiben	1	0.6459262371063232
1200	grübeln	1	0.6459262371063232
783	begegnen	1	0.6459262371063232
2203	weisen	1	0.6459262371063232
1157	genießen	1	0.6459262371063232
1869	schimpfen	1	0.6459262371063232
1867	schenken	1	0.6459262371063232
2126	vernarren	1	0.6459262371063232
1273	herzklopfen	1	0.6459262371063232
2125	vermuten	1	0.6459262371063232
2124	vermieten	1	0.6459262371063232
1866	schauen	1	0.6459262371063232
1272	herzen	1	0.6459262371063232
2091	unterhalten	1	0.6459262371063232
850	blinzeln	1	0.6459262371063232
1086	fortgehen	1	0.6459262371063232
1780	reden	1	0.6459262371063232
2309	übernachten	1	0.6459262371063232
2310	überreden	1	0.6459262371063232
1262	herkommen	1	0.6459262371063232
1935	setzen	1	0.6459262371063232
593	Trost	1	0.6459262371063232
2132	verstehen	1	0.6459262371063232
2057	topfen	1	0.6459262371063232
2118	verkaufen	1	0.6459262371063232
1912	schütteln	1	0.6459262371063232
1875	schlucken	1	0.6459262371063232
1054	fahren	1	0.6459262371063232
1178	glocken	1	0.6459262371063232
1609	messen	1	0.6459262371063232
827	bestellen	1	0.6459262371063232
1253	helfen	1	0.6459262371063232
828	bestellt	1	0.6459262371063232
830	besuchen	1	0.6459262371063232
833	betrügen	1	0.6459262371063232
1283	himmeln	1	0.6459262371063232
1872	schlafen	1	0.6459262371063232
2137	verwöhnen	1	0.6459262371063232
2135	verwandt	1	0.6459262371063232
2134	versöhnen	1	0.6459262371063232
2110	verabreden	1	0.6459262371063232
1554	machen	1	0.6459262371063232
1551	lächeln	1	0.6459262371063232
2195	wehtun	1	0.6459262371063232
937	daraus	1	0.6459262371063232
1479	kuscheln	1	0.6459262371063232
1487	kühen	1	0.6459262371063232
1489	küssen	1	0.6459262371063232
1490	lachen	1	0.6459262371063232
1167	gestehen	1	0.6459262371063232
1001	einkaufen	1	0.6459262371063232
1002	einladen	1	0.6459262371063232
1494	laden	1	0.6459262371063232
2005	strahlen	1	0.6459262371063232
1686	nicken	1	0.6459262371063232
710	angebieten	1	0.6459262371063232
2073	träumen	1	0.6459262371063232
2007	streicheln	1	0.6459262371063232
264	Herz	1	0.6459262371063232
940	darüber	1	0.6459262371063232
946	denken	1	0.6459262371063232
2202	weinen	1	0.6459262371063232
1428	kennenlernen	1	0.6459262371063232
1427	kaufen	1	0.6459262371063232
2072	tränen	1	0.6459262371063232
980	drüber	1	0.6459262371063232
2201	weilen	1	0.6459262371063232
661	abscheiden	1	0.6459262371063232
1452	klopfen	1	0.6459262371063232
970	draus	1	0.6459262371063232
1454	kochen	1	0.6459262371063232
1844	sagen	1	0.6459262371063232
947	denken|gedenken	1	0.6459262371063232
2012	studieren	1	0.6459262371063232
1459	kommen	1	0.6459262371063232
1087	fortlaufen	1	0.6459262371063232
1945	sinnieren	1	0.6459262371063232
2113	verbringen	1	0.6459262371063232
1505	lebensabend	1	0.6459262371063232
1525	lesen	1	0.6459262371063232
1529	lieben	1	0.6459262371063232
1993	steigen	1	0.6459262371063232
745	aufgestehen	1	0.6459262371063232
2069	trinken	1	0.6459262371063232
2075	trösten	1	0.6459262371063232
748	aufsteigen	1	0.6459262371063232
1989	staunen	1	0.6459262371063232
751	ausblick	1	0.6459262371063232
752	ausbuchen	1	0.6459262371063232
2111	verabschieden	1	0.6459262371063232
754	ausschauen	1	0.6459262371063232
1142	gehen	1	0.6459262371063232
763	backen	1	0.6459262371063232
1891	schreiben	1	0.6459262371063232
731	anwesen	1	0.6459262371063232
730	anvertrauen	1	0.6459262371063232
1845	sahnen	1	0.6459262371063232
728	ansichtskarten	1	0.6459262371063232
1728	paaren	1	0.6459262371063232
2253	wohnen	1	0.6459262371063232
727	anschauen	1	0.6459262371063232
2112	verbracht	1	0.6459262371063232
1514	legen	1	0.6459262371063232
1729	packen	1	0.6459262371063232
1676	nehmen	1	0.6459262371063232
729	antworten	1	0.6459262371063232
218	Glückwunsch	47	0.6946271657943726
1201	grüßen	47	0.6946271657943726
780	bedankt	47	0.6946271657943726
1101	freuen	47	0.6946271657943726
227	Gruß	47	0.6946271657943726
933	dankbar	47	0.6946271657943726
208	Geschenk	47	0.6946271657943726
1202	grüßend	47	0.6946271657943726
1274	herzlich	47	0.6946271657943726
2232	willkommen	47	0.6946271657943726
1121	fürsorge	47	0.6946271657943726
934	danken	47	0.6946271657943726
149	Einladung	47	0.6946271657943726
785	begrüßen	47	0.6946271657943726
1461	komplimente	47	0.6946271657943726
252	Heiratsantrag	47	0.6946271657943726
358	Kompliment	47	0.6946271657943726
935	dankeschön	47	0.6946271657943726
30	Antrag	47	0.6946271657943726
1531	liebeserklärung	47	0.6946271657943726
1257	heraufkommen	40	0.6988112926483154
1256	herauf	40	0.6988112926483154
2085	ums	40	0.6988112926483154
2311	übers	40	0.6988112926483154
1259	herein	40	0.6988112926483154
1829	runter	40	0.6988112926483154
1270	herunter	40	0.6988112926483154
726	ans	40	0.6988112926483154
1776	rauf	40	0.6988112926483154
1291	hinüber	40	0.6988112926483154
1704	oben	40	0.6988112926483154
1289	hinunter	40	0.6988112926483154
2150	voraus	40	0.6988112926483154
1286	hinaus	40	0.6988112926483154
1285	hinauf	40	0.6988112926483154
747	aufs	40	0.6988112926483154
1275	herüber	40	0.6988112926483154
1721	omi	20	0.7137496471405029
663	ach	20	0.7137496471405029
669	ah	20	0.7137496471405029
670	aha	20	0.7137496471405029
1720	oma	20	0.7137496471405029
1716	oh	20	0.7137496471405029
1267	herrje	20	0.7137496471405029
1695	nit	20	0.7137496471405029
1658	naa	20	0.7137496471405029
773	basti	20	0.7137496471405029
1669	nanu	20	0.7137496471405029
1668	nani	20	0.7137496471405029
1553	ma	20	0.7137496471405029
1657	na	20	0.7137496471405029
1731	pah	20	0.7137496471405029
772	basta	20	0.7137496471405029
1964	soso	20	0.7137496471405029
1347	i	20	0.7137496471405029
1631	mmm	20	0.7137496471405029
1630	mm	20	0.7137496471405029
1884	scho	20	0.7137496471405029
2052	tobi	20	0.7137496471405029
1597	mei	20	0.7137496471405029
2051	tja	20	0.7137496471405029
874	bruckhaus	48	0.724623441696167
1830	rupold	48	0.724623441696167
891	burgthaler	48	0.724623441696167
779	beatus	48	0.724623441696167
1980	stadler	48	0.724623441696167
843	birkner	48	0.724623441696167
888	burghilde	48	0.724623441696167
788	behringer	48	0.724623441696167
838	bichler	48	0.724623441696167
867	brinkmann	48	0.724623441696167
823	bernreither	48	0.724623441696167
799	benedikt	48	0.724623441696167
800	beneke	48	0.724623441696167
1831	ruppert	48	0.724623441696167
2083	ulrich	48	0.724623441696167
1926	selma	48	0.724623441696167
1158	genoveva	48	0.724623441696167
868	brixner	48	0.724623441696167
876	brucknerhof	48	0.724623441696167
885	burckhard	48	0.724623441696167
875	bruckner	48	0.724623441696167
2003	stockmaier	48	0.724623441696167
1985	stamperl	48	0.724623441696167
1075	findler	48	0.724623441696167
1857	sarner	48	0.724623441696167
1055	falkenauer	48	0.724623441696167
1856	sanne	48	0.724623441696167
2049	tiroler	48	0.724623441696167
2048	tirol	48	0.724623441696167
1044	eschinger	48	0.724623441696167
1885	schober	48	0.724623441696167
1025	engler	48	0.724623441696167
2067	trenker	48	0.724623441696167
1017	endler	48	0.724623441696167
1893	schubert	48	0.724623441696167
2068	trenkers	48	0.724623441696167
2033	tassilo	48	0.724623441696167
2031	tappert	48	0.724623441696167
1009	elke	48	0.724623441696167
1849	salewski	48	0.724623441696167
671	ahrensbruck	48	0.724623441696167
973	driestner	48	0.724623441696167
686	alois	48	0.724623441696167
1131	gasser	48	0.724623441696167
2006	straubinger	48	0.724623441696167
713	angermaier	48	0.724623441696167
1996	stelzer	48	0.724623441696167
1988	staudinger	48	0.724623441696167
760	babette	48	0.724623441696167
761	bachinger	48	0.724623441696167
771	basler	48	0.724623441696167
995	eichler	48	0.724623441696167
819	bernauer	48	0.724623441696167
848	bittinger	48	0.724623441696167
1563	maiering	48	0.724623441696167
1564	maike	48	0.724623441696167
2274	zandler	48	0.724623441696167
2149	volker	48	0.724623441696167
1321	huber	48	0.724623441696167
2148	vogler	48	0.724623441696167
2147	vitus	48	0.724623441696167
1757	poldis	48	0.724623441696167
1762	profanter	48	0.724623441696167
1771	raitmayr	48	0.724623441696167
2285	ziller	48	0.724623441696167
1583	marner	48	0.724623441696167
1261	herfeldt	48	0.724623441696167
2294	zuttler	48	0.724623441696167
1647	murner	48	0.724623441696167
1354	innsbruck	48	0.724623441696167
1223	hanne	48	0.724623441696167
1735	pater	48	0.724623441696167
1726	ottmar	48	0.724623441696167
1493	lackner	48	0.724623441696167
2235	winkler	48	0.724623441696167
1457	kogler	48	0.724623441696167
1535	liesa	48	0.724623441696167
1536	liesel	48	0.724623441696167
2255	wolfgang	48	0.724623441696167
1537	liesl	48	0.724623441696167
1712	obstler	48	0.724623441696167
1429	keppler	48	0.724623441696167
1420	kastler	48	0.724623441696167
1539	lindner	48	0.724623441696167
1542	loisl	48	0.724623441696167
1416	karner	48	0.724623441696167
1385	johannes	48	0.724623441696167
1384	johanner	48	0.724623441696167
1734	passau	48	0.724623441696167
1608	mesner	48	0.724623441696167
1323	hubert	48	0.724623441696167
2104	valentin	48	0.724623441696167
1822	rottinger	48	0.724623441696167
1826	roßler	48	0.724623441696167
1645	mosler	48	0.724623441696167
1205	gundlach	48	0.724623441696167
1813	rolfsen	48	0.724623441696167
957	dirndlkleid	36	0.7372894287109375
956	dirndl	36	0.7372894287109375
959	dirndls	36	0.7372894287109375
958	dirndln	36	0.7372894287109375
494	Roland	15	0.8728466033935547
493	Rocky	15	0.8728466033935547
492	Richard	15	0.8728466033935547
205	Gerry	15	0.8728466033935547
204	Gernold	15	0.8728466033935547
2000	stettner	15	0.8728466033935547
584	Tommy	15	0.8728466033935547
67	Benjamin	15	0.8728466033935547
196	Geller	15	0.8728466033935547
578	Timon	15	0.8728466033935547
472	Peter	15	0.8728466033935547
123	Candy	15	0.8728466033935547
363	Kramer	15	0.8728466033935547
58	Baumann	15	0.8728466033935547
118	Brunner	15	0.8728466033935547
201	Georg	15	0.8728466033935547
336	Karl	15	0.8728466033935547
476	Philip	15	0.8728466033935547
631	Weidmann	15	0.8728466033935547
285	Hofmann	15	0.8728466033935547
762	bachmann	15	0.8728466033935547
1892	schröder	15	0.8728466033935547
284	Hoffmann	15	0.8728466033935547
500	Rupert	15	0.8728466033935547
270	Hilger	15	0.8728466033935547
90	Bernhard	15	0.8728466033935547
620	Wagner	15	0.8728466033935547
498	Rudolf	15	0.8728466033935547
257	Henry	15	0.8728466033935547
313	Jimmy	15	0.8728466033935547
616	Victoria	15	0.8728466033935547
318	Josef	15	0.8728466033935547
251	Heinrich	15	0.8728466033935547
324	Julian	15	0.8728466033935547
241	Hassler	15	0.8728466033935547
239	Hanspeter	15	0.8728466033935547
2305	öhler	15	0.8728466033935547
232	Haller	15	0.8728466033935547
1809	rittner	15	0.8728466033935547
4	Adam	15	0.8728466033935547
153	Elias	15	0.8728466033935547
430	Meinhard	15	0.8728466033935547
817	berlebach	15	0.8728466033935547
373	Kurt	15	0.8728466033935547
36	Arnold	15	0.8728466033935547
547	Stephan	15	0.8728466033935547
822	bernhardt	15	0.8728466033935547
1800	rheimann	15	0.8728466033935547
28	Anton	15	0.8728466033935547
485	Raphael	15	0.8728466033935547
410	Maggy	15	0.8728466033935547
163	Erwin	15	0.8728466033935547
437	Mila	15	0.8728466033935547
529	Simon	15	0.8728466033935547
1227	hartmann	15	0.8728466033935547
825	berthold	15	0.8728466033935547
177	Franz	15	0.8728466033935547
458	Norbert	15	0.8728466033935547
137	Dieter	15	0.8728466033935547
558	Sven	15	0.8728466033935547
945	demmelmeyer	15	0.8728466033935547
183	Fritz	15	0.8728466033935547
1250	heisner	15	0.8728466033935547
655	Zärtlichkeit	5	0.8944112062454224
653	Zuneigung	5	0.8944112062454224
2252	wohlers	5	0.8944112062454224
104	Bitternis	5	0.8944112062454224
1503	lawine	5	0.8944112062454224
1997	stenz	5	0.8944112062454224
650	Zank	5	0.8944112062454224
1522	lenz	5	0.8944112062454224
1673	natur	5	0.8944112062454224
147	Eifersucht	5	0.8944112062454224
755	aussicht	5	0.8944112062454224
647	Wunsch	5	0.8944112062454224
639	Wilderei	5	0.8944112062454224
150	Einsamkeit	5	0.8944112062454224
194	Geduld	5	0.8944112062454224
246	Haushalt	5	0.8944112062454224
2019	sünde	5	0.8944112062454224
193	Gedanke	5	0.8944112062454224
1534	liebschaft	5	0.8944112062454224
182	Freundschaft	5	0.8944112062454224
2088	unschuld	5	0.8944112062454224
1475	kummer	5	0.8944112062454224
982	duften	5	0.8944112062454224
486	Rauferei	5	0.8944112062454224
983	durcheinander	5	0.8944112062454224
1478	kur	5	0.8944112062454224
203	Gerede	5	0.8944112062454224
1483	köstlichkeiten	5	0.8944112062454224
224	Großstadt	5	0.8944112062454224
161	Erfüllung	5	0.8944112062454224
2087	unglück	5	0.8944112062454224
159	Enttäuschung	5	0.8944112062454224
496	Ruch	5	0.8944112062454224
1682	neuigkeit	5	0.8944112062454224
1532	liebeskummer	5	0.8944112062454224
714	angi	5	0.8944112062454224
2194	wehmut	5	0.8944112062454224
1895	schuld	5	0.8944112062454224
1911	schönheiten	5	0.8944112062454224
522	Sehnsucht	5	0.8944112062454224
550	Streit	5	0.8944112062454224
143	Duft	5	0.8944112062454224
1239	heike	5	0.8944112062454224
516	Schönheit	5	0.8944112062454224
79	Bergluft	5	0.8944112062454224
835	beziehung	5	0.8944112062454224
1047	essens	5	0.8944112062454224
594	Trubel	5	0.8944112062454224
787	behrens	5	0.8944112062454224
591	Trennung	5	0.8944112062454224
1624	mitleid	5	0.8944112062454224
589	Traurigkeit	5	0.8944112062454224
587	Tradition	5	0.8944112062454224
1918	sehnsucht	5	0.8944112062454224
1100	freude	5	0.8944112062454224
1919	seilschaft	5	0.8944112062454224
1099	freud	5	0.8944112062454224
1287	hingabe	5	0.8944112062454224
2063	trauer	5	0.8944112062454224
2127	vernunft	5	0.8944112062454224
382	Leidenschaft	5	0.8944112062454224
404	Lust	5	0.8944112062454224
9	Alltag	5	0.8944112062454224
606	Verlegenheit	5	0.8944112062454224
399	Lot	5	0.8944112062454224
506	Schande	5	0.8944112062454224
299	Idee	5	0.8944112062454224
1159	genuß	5	0.8944112062454224
436	Miene	5	0.8944112062454224
1140	gefühle	5	0.8944112062454224
1141	gefühlen	5	0.8944112062454224
39	Aufregung	5	0.8944112062454224
2115	verdüstert	5	0.8944112062454224
2301	zärtlichkeiten	5	0.8944112062454224
1031	erbschaft	5	0.8944112062454224
1213	haderer	5	0.8944112062454224
1606	menschenkenntnis	5	0.8944112062454224
1210	haarsträhne	5	0.8944112062454224
1032	erholung	5	0.8944112062454224
1135	geborgenheit	5	0.8944112062454224
1605	menschenkenner	5	0.8944112062454224
20	Angelegenheit	5	0.8944112062454224
612	Vertrautheit	5	0.8944112062454224
611	Versöhnung	5	0.8944112062454224
610	Verständnis	5	0.8944112062454224
27	Anteilnahme	5	0.8944112062454224
1585	martina	2	0.8984760642051697
914	chantal	2	0.8984760642051697
741	artur	2	0.8984760642051697
877	brunis	2	0.8984760642051697
1591	matze	2	0.8984760642051697
740	armin	2	0.8984760642051697
1593	maxl	2	0.8984760642051697
865	brief	2	0.8984760642051697
915	chantals	2	0.8984760642051697
1965	soutane	2	0.8984760642051697
1586	martins	2	0.8984760642051697
1556	madeln	2	0.8984760642051697
1575	marias	2	0.8984760642051697
1942	silvia	2	0.8984760642051697
910	carin	2	0.8984760642051697
1555	madel	2	0.8984760642051697
1557	madels	2	0.8984760642051697
1558	madl	2	0.8984760642051697
770	bartl	2	0.8984760642051697
1559	madln	2	0.8984760642051697
1546	lukas	2	0.8984760642051697
1941	silke	2	0.8984760642051697
890	burgls	2	0.8984760642051697
1632	modei	2	0.8984760642051697
1544	lore	2	0.8984760642051697
1938	severin	2	0.8984760642051697
912	carpenter	2	0.8984760642051697
1944	sina	2	0.8984760642051697
889	burgl	2	0.8984760642051697
1565	mails	2	0.8984760642051697
1566	maja	2	0.8984760642051697
2256	wolfi	2	0.8984760642051697
1574	margaret	2	0.8984760642051697
750	august	2	0.8984760642051697
887	burger	2	0.8984760642051697
1947	sms	2	0.8984760642051697
1974	sport	2	0.8984760642051697
1576	marion	2	0.8984760642051697
1580	markus	2	0.8984760642051697
1972	spezi	2	0.8984760642051697
1581	marlies	2	0.8984760642051697
880	bruno	2	0.8984760642051697
1543	loni	2	0.8984760642051697
1560	madls	2	0.8984760642051697
666	afra	2	0.8984760642051697
1049	evis	2	0.8984760642051697
2054	tommi	2	0.8984760642051697
2175	wallner	2	0.8984760642051697
1011	ellie	2	0.8984760642051697
1014	emil	2	0.8984760642051697
2038	theres	2	0.8984760642051697
2174	walli	2	0.8984760642051697
1361	is	2	0.8984760642051697
1218	hamburg	2	0.8984760642051697
1798	rex	2	0.8984760642051697
1353	ingo	2	0.8984760642051697
1853	sandra	2	0.8984760642051697
2046	tims	2	0.8984760642051697
1854	sandras	2	0.8984760642051697
1352	ines	2	0.8984760642051697
2047	tine	2	0.8984760642051697
1738	perfall	2	0.8984760642051697
1740	petras	2	0.8984760642051697
1320	hubble	2	0.8984760642051697
1752	piet	2	0.8984760642051697
1048	evelin	2	0.8984760642051697
1759	prankl	2	0.8984760642051697
1855	sandy	2	0.8984760642051697
1779	red	2	0.8984760642051697
1770	rainer	2	0.8984760642051697
1772	raming	2	0.8984760642051697
1774	rat	2	0.8984760642051697
1294	hirtl	2	0.8984760642051697
2138	veva	2	0.8984760642051697
2056	tonis	2	0.8984760642051697
2186	wastl	2	0.8984760642051697
1723	opa	2	0.8984760642051697
1010	ella	2	0.8984760642051697
2055	toni	2	0.8984760642051697
2002	stina	2	0.8984760642051697
716	anja	2	0.8984760642051697
1502	laura	2	0.8984760642051697
1501	lars	2	0.8984760642051697
2103	ursel	2	0.8984760642051697
2227	wilding	2	0.8984760642051697
952	devei	2	0.8984760642051697
955	dirn	2	0.8984760642051697
1190	graz	2	0.8984760642051697
1180	gori	2	0.8984760642051697
