	words	loglike
176	absolut	0.0032944647671786474
177	absolute	0.005491709922369036
178	absoluten	0.0014406782451334282
179	absoluter	0.0006573415238062385
180	absolviert	0.04119949030936129
181	absperrung	0.033040580365721044
182	abspielen	0.0008500521597579504
183	abspielte	0.0003017481837018282
184	abstammung	0.017694213979598847
185	abstand	0.0009439492889484757
186	abstatten	0.006620868429279923
187	abstecher	0.0012353781729837927
188	abstellen	0.0031544338758504858
189	abstellte	0.00024939652009783094
190	abstieg	0.0034456350160230204
191	abstimmung	0.02796609932060362
192	abstoßend	5.825507603088114e-05
193	abstrahlen	
194	abstreiten	0.002256354107685212
195	absturz	0.002030433435033922
196	abständen	5.00238268601543e-05
197	abstürzen	0.002121185329953458
198	abstützen	0.004643924756841894
199	absuchen	0.009796048150178845
200	absurd	4.495790031487233e-05
201	absätze	0.004098362020617894
202	absätzen	0.0021178395270868046
203	abt	0.014772364575496622
204	abteil	0.0013642528563931108
205	abteilung	0.0033246145959026294
206	abteilungen	0.0015184477380310278
207	abtransport	0.01378335407604274
208	abtransportiert	0.01696819509339997
209	abwandte	5.7634974997414386e-05
210	abwarten	0.0005129354002906634
211	abwartend	2.7896484714564403e-05
212	abwechselnd	0.00023779604317013953
213	abwechslung	0.004566113271150838
214	abwegig	4.3284801008599064e-05
215	abwehr	0.0004487144268067681
216	abwehren	0.004777145331759986
217	abwehrend	0.024730125359667843
218	abwehrende	0.007379997727188583
219	abweichung	0.013565543849607477
220	abweichungen	0.014154292292895885
221	abweisen	0.005373230665230315
222	abweisend	0.01314590004300644
223	abwenden	7.140214873974831e-06
224	abwesend	0.012807518399918526
225	abwesenheit	0.001806678951421916
226	abwärts	0.0008787377264674332
227	abzeichnete	0.008882587615031825
228	abzeichneten	0.00031223361414154955
229	abziehen	0.022197462978038027
230	abzubrechen	0.0019016397939402834
231	abzubringen	4.4474649078540124e-05
232	abzufangen	0.00015763812455242467
233	abzufinden	0.02393613520863789
234	abzug	0.026862121524704248
235	abzug.	
236	abzugeben	0.00220218337245817
237	abzuhalten	0.0008867336774196948
238	abzuholen	0.01380875872662702
239	abzulegen	0.002893696554270169
240	abzulenken	0.009070903843191935
241	abzulesen	0.000680270092129562
242	abzunehmen	0.00269006722351307
243	abzuschalten	0.02736506038653519
244	abzuschließen	0.0008923826852845641
245	abzuschneiden	0.0003648271026621204
246	abzuschätzen	0.019553036730325088
247	abzuschütteln	0.001338266434674936
248	abzusehen	0.0023796061726334694
249	abzusetzen	0.008159413593091878
250	abzustatten	0.0024720299444471305
251	abzusuchen	0.011556785959381926
252	abzuwarten	0.00016290036345078043
253	abzuwehren	0.0029960291407356513
254	abzuwenden	0.0011708772665935847
255	abzweigung	0.008861657576902696
256	ach	0.0020217340596089366
257	achse	0.005526277762578842
258	achseln	0.009324376914133011
259	achselzuckend	0.001727119867990727
260	acht	0.0040263075705835
261	achte	0.00020516199059025927
262	achten	0.000922816235310691
263	achterdeck	
264	achterkastell	
265	achtern	
266	achtet	0.0026526347117780714
267	achtete	0.0017121621434154095
268	achteten	0.0003274758111257029
269	achtgeben	0.008329915189926118
270	achthundert	0.0005805272801792036
271	achtlos	0.0007387632596138052
272	achtundvierzig	3.359071626018789e-05
273	achtundzwanzig	0.015430077275061606
274	achtung	0.0008117262678530753
275	achtzehn	0.021634466382873606
276	achtzig	0.0013591341374818242
277	acker	0.00029077894429527934
278	across	
279	adel	0.0008642526683858773
280	ader	0.0016062003654303304
281	adern	0.00010522739868510603
282	adjutant	
283	adjutanten	
284	adler	0.0007780604086352122
285	administrator	
286	admiral	0.0023492142070669396
287	admiralin	
288	adoptieren	0.11281720556456448
289	adoptiert	0.09889278357333087
290	adoption	0.12409529514371209
291	adrenalin	0.04034438976336461
292	adresse	5.204467477172179e-05
293	adressen	0.0074827506724198176
294	affe	2.3207044940263123e-05
295	affen	7.713282326033528e-05
296	affäre	0.017589091524725445
297	affären	0.04930229243373736
298	after	
299	ag	0.0001745999213673714
300	again	
301	against	
302	agent	0.12453218170598757
303	agenten	0.020312144961365804
304	agentin	0.08122829556245911
305	agents	
306	agentur	0.013488474548237182
307	aggregat	
308	aggregate	
309	aggregaten	
310	aggression	0.0054593521323385436
311	aggressionen	0.0058284254414712675
312	aggressiv	0.05493159333673025
313	aggressiven	0.019076496237983985
314	aggressivität	9.826453681642316e-05
315	agieren	0.012174152790542226
316	ago	
317	agreed	
318	ah	0.0016222963973422828
319	aha	0.003811783127319831
320	ahne	0.0041443569455184605
321	ahnen	0.0027417638178283566
322	ahnst	0.0584388486556114
323	ahnt	0.0011333954094141438
324	ahnte	0.005592484345861706
325	ahnten	0.0001673003341528946
326	ahnung	0.0022016132320099614
327	ahnungen	0.005326696732085516
328	ahnungslos	0.011319780300330075
329	air	0.043727318941387566
330	airport	0.01828306628024699
331	akademie	0.03383675835153672
332	akonischen	
333	akt	0.0009391625763236315
334	akte	0.00010837302203863843
335	akten	0.0038638228157777225
336	aktentasche	1.3758443779654734e-05
337	aktion	0.017419558645802784
338	aktionen	0.014205773875311065
339	aktiv	0.01442296784620788
340	aktivatorträger	
341	aktiven	0.008324008997203185
342	aktivieren	0.030146787748337796
343	aktiviert	0.0324740799304602
344	aktivierte	0.04377660502814774
345	aktivierten	
346	aktivierung	
347	aktivität	0.02653910431433965
348	aktivitäten	0.012809803339006713
349	aktuell	0.0009424538043214005
350	aktuelle	0.005656238328511122
351	aktuellen	0.012050599292006435
352	akustisch	0.03173420748347881
353	akustische	
354	akustischen	
355	akzent	0.016762920375262967
356	akzeptiere	0.015757546833947256
357	akzeptieren	0.009151393197865409
358	akzeptiert	0.024653443503068258
359	akzeptierte	0.00018138517452522332
360	alarm	0.00890632103703151
361	alarmanlage	0.03560872459640945
362	alarmbereitschaft	0.0016843765212589852
363	alarmieren	0.0007091518793266105
364	alarmiert	0.006481025886124224
365	alarmierte	0.0007095853296835092
366	alarmsirenen	
367	alastar	
368	alban	
369	albern	0.007094315807647827
370	albernen	0.017607673801404787
371	albino	
372	albtraum	9.608673151914452e-07
373	albträume	0.0016678796893415376
374	albträumen	7.399969117438242e-05
375	aldo	
376	alias	0.028700711182773953
377	alibi	0.0029379149888010166
378	alkohol	0.013337944558320484
379	alkorder	
380	all	0.002155868942958524
381	all.	
382	alldem	0.009606626461752518
383	alle	0.00022830916258900855
384	alledem	0.019273010791080382
385	allee	0.010868371877672995
386	allein	0.006281548151733502
387	alleine	0.007684732616252316
388	alleingang	0.019103315940571658
389	alleinsein	0.006150217270855733
390	allem	0.007941376227315763
391	allemal	0.02640487101156478
392	allen	0.0002504928056057433
393	allenfalls	0.0053805419584433065
394	aller	0.00014049722314434963
395	allerdings	0.001550059063949
396	allergisch	0.09674650357757125
397	allerhand	0.14101685231016348
398	allerlei	0.0005708525601836253
399	allerletzten	0.0003350624362300648
400	allerwenigsten	0.00014186745136245604
401	alles	0.006204565448016668
402	allesamt	1.2905842176189693e-05
403	allgegenwärtig	0.0008714019575411435
404	allgemein	0.001771030954001277
405	allgemeine	0.0034381652615100185
406	allgemeinen	0.0006845348792692118
407	allianz	0.015801745070194953
408	allmächtiger	0.008294929509047503
409	allmählich	0.00010670686677474424
410	alls	
411	alltag	0.029535106740964205
412	allzu	0.0018409356383864792
413	alm	0.020090787095539006
414	almhütte	0.05381353060053984
415	almost	
416	along	
417	alptraum	0.00024345806116112326
418	already	
419	als	0.0018038431515740444
420	alsbald	0.006379864231759045
421	also	0.00011061030102386136
422	alt	0.00980657015674602
423	alt.	0.002963411850410826
424	altar	0.007358700319582308
425	alte	0.001154264377693781
426	altem	0.0060101398269375335
427	alten	0.002388032644450552
428	altenhagen	0.867629783014962
429	alter	0.0026516534308288903
430	alternative	0.0036612414841242277
431	alternativen	0.014624550952240755
432	alters	0.002320696276488182
433	altes	0.00022472960366596868
434	altmodisch	0.000281736858727402
435	altmodische	2.210811092941958e-05
436	altmodischen	0.00022989758470665696
437	altstadt	0.0022656288966212707
438	always	0.08439406492211012
439	am	0.002530788280909288
440	amaterasu	
441	ambulanz	0.007863187950840973
442	ameisen	0.0042506281976305675
443	amen	0.0073931400897799815
444	american	
445	amerika	0.04363775449691365
446	amerikanische	0.01673389869871973
447	amerikanischen	0.003884926763266341
448	amerikanischer	0.0067322126909568104
449	ampel	0.0004687788692328103
450	amsterdam	0.04042294107525051
451	amt	0.004822511873263224
452	amulett	0.020060423856190834
453	amüsant	0.005347284919416811
454	amüsieren	0.002068667591293885
455	amüsiert	0.002101856091561211
456	amüsierte	6.457632761497443e-05
457	amüsierten	0.00437040832274143
458	an	0.0009947689183256673
459	analyse	0.0397843558568286
460	analysen	0.013913123812625054
461	analysieren	0.008041269372523108
462	analysiert	0.013552999452340286
463	analysierte	0.003140283806816125
464	anbau	0.018058182831533494
465	anbetracht	1.8675675179389076e-06
466	anbieten	0.00419462501519071
467	anblick	8.596957789754923e-05
468	anblickte	0.057283920596139314
469	anbot	1.1615361411201723e-06
470	anbringen	1.3234917249994914e-06
471	anbruch	
472	and	0.2060861391966064
473	andauernd	0.00045774527687224807
474	andenken	1.1422885140934913e-05
475	andere	0.0005628552852743945
476	anderem	0.00044703097677616967
477	anderen	5.375057575306998e-05
478	anderer	0.0001487799621388299
479	andererseits	0.012631479757416762
480	anderes	0.001025530024003728
481	andermal	0.04643798804447297
482	andern	0.08818692078738023
483	andernfalls	0.0007781195929741618
484	anders	0.0007153901969453149
485	anderswelt	
486	anderswo	0.005910381544628727
487	anderthalb	6.079467914398527e-05
488	anderweitig	0.005894893765501969
489	andeuten	0.00031069192832355007
490	andeutung	0.002839113798460864
491	andeutungen	7.481031400234607e-05
492	androide	0.013826526936420586
493	androiden	0.010491090477586245
494	andächtig	0.022797101084057296
495	aneinander	0.006775497051906328
496	anerkannt	0.006499171037914225
497	anerkennen	0.0005035302369761152
498	anerkennend	0.0007063798420402761
499	anerkennung	0.00681515628911214
500	anfall	0.02843233500754705
501	anfang	0.0021302993093218967
502	anfangen	0.0022333999624916875
503	anfangs	0.0617575411789105
504	anfassen	0.0005394078497313326
505	anfertigen	0.007048113927559985
506	anfing	6.038660936187124e-05
507	anfingen	0.0036663289383762135
508	anfliegen	
509	anflug	0.005824527815290657
510	anfordern	0.024860651767040415
511	anforderungen	0.024252898831478173
512	anfrage	0.024910751457604376
513	anfragen	0.0015816620162883658
514	anfreunden	0.0001617642138477351
515	anfänger	0.0031498468622776585
516	anfängliche	0.0014016939128326557
517	anfängt	0.0054853715183583555
518	anfühlt	0.0006330462574459152
519	anfühlte	0.03310754078086901
520	anführer	0.0272854541672873
521	anführerin	0.014890890198623077
522	anführers	
523	angaben	0.007077371679452476
524	angeben	0.012241071323722812
525	angeblich	0.00042280715076106843
526	angebliche	0.004006175424747476
527	angeblichen	0.009123376686169849
528	angebot	0.004144143258363719
529	angebote	1.7730505547263863e-05
530	angeboten	0.010647139123160232
531	angebracht	0.0007910430311549067
532	angebrachten	
533	angebrochen	0.0018653276852770573
534	angebunden	0.001379984136806598
535	angedeutet	0.00028362990031626217
536	angeeignet	0.00025298406741887467
537	angefahren	0.06996198248539169
538	angefangen	0.0011687531800444288
539	angefasst	1.887429779430771e-07
540	angefertigt	0.0035416157798034264
541	angeflogen	0.0031499316818543056
542	angefordert	0.016972570820413084
543	angefreundet	0.03624934491606264
544	angefühlt	0.017805271240328352
545	angeführt	0.015100732351503372
546	angefüllt	0.00724348002340751
547	angegeben	0.004266592295081195
548	angegriffen	5.9826201597043766e-05
549	angehalten	9.791580972121983e-05
550	angehaltenem	0.0073201054446646215
551	angehen	0.0004944225772667574
552	angeheuert	0.012399348727877282
553	angehoben	0.017238952116973155
554	angeht	0.0028201936996928943
555	angehören	0.0014727666700848473
556	angehörige	0.007772236068561738
557	angehörigen	0.017972244722292988
558	angehöriger	0.0020747911285243156
559	angehört	8.197544069849872e-05
560	angehörte	0.0024242000056263844
561	angekleidet	0.07566195237429739
562	angekommen	0.00020158749336385545
563	angekündigt	0.004211170221321028
564	angel	2.699355921725508e-05
565	angelangt	0.006017998992610813
566	angelaufen	0.0024479976734826606
567	angelegenheit	0.0004010378009777892
568	angelegenheiten	0.004037371740403611
569	angelegt	5.661059284125429e-05
570	angelegten	0.006856359012290002
571	angelehnt	9.985603139538732e-05
572	angeln	0.000526384027623633
573	angelockt	0.00279445107896676
574	angelogen	0.0019894070017000016
575	angelte	0.030384693074087143
576	angemeldet	0.019728722554258206
577	angemessen	0.0020315945928391817
578	angenehm	0.0024746125424466164
579	angenehme	0.009195991948711024
580	angenehmen	0.00027558038669133183
581	angenehmer	0.0023569500578408432
582	angenehmes	0.01151814949368644
583	angenommen	6.574410584893504e-05
584	angeordnet	0.00014450976805567128
585	angepasst	0.008413673407107535
586	angeregt	0.0106454453266451
587	angerer	0.059467521106767146
588	angerichtet	0.004112393833142242
589	angerufen	0.014852084365715917
590	angerührt	0.022642024520931114
591	angesagt	0.0036556181326253823
592	angesammelt	0.02495440689040379
593	angeschaut	0.006428516042364135
594	angeschlagen	0.0004512475497847968
595	angeschlossen	0.003650057748320508
596	angeschnallt	0.00377836178669343
597	angeschossen	0.0061050149011112765
598	angeschwollen	0.01623324636100979
599	angesehen	1.0258381963575429e-05
600	angesetzt	0.0041127561115175525
601	angesicht	0.010350950936938781
602	angesichts	0.0019505252319681685
603	angesiedelt	0.0003816533295278729
604	angespannt	0.0014889000719740635
605	angespannte	0.0008250317563731607
606	angespannten	0.000334631103772339
607	angesprochen	0.00038029153922819123
608	angesprochene	0.005137613444938337
609	angestarrt	0.000910600574769941
610	angesteckt	0.04258814310168193
611	angestellt	0.0012475334136341464
612	angestellte	0.0022472946488897912
613	angestellten	0.0009641908920157982
614	angestellter	0.0007657999563353331
615	angestrahlt	0.003573242658862429
616	angestrengt	0.006233181895514545
617	angetan	0.005130415663350877
618	angetreten	0.003223590041246548
619	angetrieben	0.0018709055760780993
620	angetroffen	0.00010399229815448701
621	angewachsen	0.017176278012944066
622	angewidert	0.0001052978914494458
623	angewiesen	0.00012999042174612757
624	angewinkelt	0.015217573627887742
625	angewinkelten	0.0002762163452792593
626	angewohnheit	0.00468247502125501
627	angewurzelt	8.428017377611237e-05
628	angewöhnt	0.007234134023581997
629	angezeigt	0.003036018843296521
630	angezogen	0.0008753035818234271
631	angezündet	0.0019630770211363745
632	angie	
633	anging	0.007221275470808036
634	angreifen	0.011361314697454302
635	angreifenden	
636	angreifer	0.011264933930677297
637	angreifern	
638	angreifers	0.03177452310651189
639	angreift	0.010157125940346711
640	angrenzenden	0.0016377059457414467
641	angriff	0.011042904640795884
642	angriffe	0.010605811085720904
643	angriffen	0.0045593720900779615
644	angriffs	0.01633787700260271
645	angriffslustig	7.724434395436691e-07
646	angst	0.014215665200575836
647	angstvoll	0.037520160976890815
648	anhaben	0.0006774401885727508
649	anhalten	0.0021858669998383647
650	anhaltspunkt	9.929300794788809e-08
651	anhaltspunkte	0.018850026873274844
652	anhand	0.009077446142782573
653	anheben	0.009188872991014573
654	anhieb	0.0074259351429391725
655	anhielt	0.007194039376106898
656	anhob	0.014098497168480181
657	anhängen	0.02943142920026289
658	anhänger	0.0071093178811907215
659	anhängern	0.011044588929434817
660	anhöhe	0.003213797491751295
661	anhören	0.0014303372426599271
662	anhört	0.0006292476610235938
663	anhörte	0.001374444583112715
664	anika	
665	ankam	0.0009728146824655899
666	ankamen	0.00018647428737752526
667	anker	0.0014403104221713562
668	anklage	0.0010911953362900094
669	anklagend	0.017337151349158968
670	ankommen	0.0007730379049557699
671	ankommt	0.005246730438505667
672	ankunft	0.0018231247569064114
673	ankämpfen	0.0024817247724654348
674	ankömmling	0.011484878467639233
675	ankömmlinge	0.00923293820602572
676	ankündigte	0.013543084796819628
677	ankündigung	0.006322806167125026
678	anlage	0.018240288046776063
679	anlagen	0.019412490385923572
680	anlass	0.004259543687165555
681	anlauf	0.0037527743344323364
682	anlaufen	0.0036438445135732224
683	anlaß	0.004630929554465247
684	anlegen	0.0026850962408753124
685	anlegte	0.003858388274317944
686	anliegen	0.00879404238470858
687	anlächelte	0.010558627764091888
688	anmelden	0.06649154537135649
689	anmeldung	0.023894319535469756
690	anmerken	0.0054521604034404696
691	anmessen	
692	anmut	0.012589211039969649
693	anmutende	0.00016387238382576524
694	anmutenden	0.014789269605754512
695	anmutig	0.0035306737831975674
696	annahm	1.048791098110435e-06
697	annahme	0.002510524240946924
698	annahmen	0.006158570263393183
699	annehme	0.0046701939038720774
700	annehmen	0.005979380815156667
701	annimmt	0.010675907470585902
702	annähernd	0.005693170451241847
703	annäherung	0.004894873671583241
704	anomalie	0.01953705668568199
705	anonym	0.00047589744280868065
706	anonymen	0.0033076416898039536
707	anordnung	4.970965788263465e-05
708	anordnungen	0.011603056192023464
709	another	
710	anpassen	0.002260312368000011
711	anrede	0.009101970487265142
712	anrichte	0.002705785615833685
713	anrichten	0.0014490700898607198
714	anrief	0.012439206614708827
715	anruf	0.0014717156666348291
716	anrufbeantworter	0.009758414254438026
717	anrufe	0.00321726861025241
718	anrufen	0.014790907547664517
719	anrufer	0.008569429563539219
720	anruft	0.0016392455451986875
721	ans	0.0074970056664529945
722	ansah	0.005303388921670368
723	ansahen	0.005298725691369147
724	ansammlung	0.01932715670655346
725	ansatz	0.0012773891829739063
726	ansatzweise	0.006754961705269881
727	anschauen	0.005698516639849178
728	anschaute	0.0004984068841418689
729	anschauten	7.640898344520681e-05
730	anschein	0.002235968300570273
731	anscheinend	0.05552150880510216
732	anschickte	0.0016915223138038449
733	anschlag	0.028016810257141665
734	anschließen	0.009799439490120701
735	anschließend	0.0006770503378771189
736	anschließende	0.00037978247987330467
737	anschließenden	0.0004568348637157462
738	anschloss	0.0015523130582885264
739	anschlug	0.0042297318585136495
740	anschluss	0.0012524793400153986
741	anschläge	0.04025292522125685
742	anschrift	0.0023791275399631454
743	anschuldigungen	0.008179556235472958
744	ansehe	0.001045997623216716
745	ansehen	3.0156731496404398e-05
746	ansetzen	0.0012134741298969048
747	ansetzte	0.00017811573118998092
748	ansicht	0.0015278151726104278
749	ansichten	0.009145384633095832
750	ansiedlung	0.005622828993609093
751	ansieht	5.112060080459226e-05
752	ansinnen	0.0005653049085910774
753	ansonsten	0.00013240136318039275
754	anspannung	0.003366605150806168
755	anspielung	0.005979642278684262
756	ansprach	5.041976903607726e-10
757	ansprache	0.00020033283036076203
758	ansprechbar	0.102801113730701
759	ansprechen	3.570029935687853e-05
760	anspruch	0.00030861894902861533
761	ansprüche	0.018262433333842504
762	anstalt	0.006088008574215421
763	anstalten	9.661771077733869e-05
764	anstand	0.017459885412209754
765	anstarren	0.0027275194375053907
766	anstarrte	0.0014023119983757344
767	anstarrten	0.00196778689726255
768	anstatt	0.00018851218372349914
769	anstecken	0.021536064374293472
770	ansteckend	0.0764181522252475
771	anstelle	0.0013896073189720581
772	anstellen	0.0001413450737689473
773	anstellte	0.0007940367610868217
774	anstellung	0.006519526220176864
775	anstoß	0.020557460482716
776	anstoßen	0.001378703206889013
777	anstrengen	0.008068492912365048
778	anstrengend	0.03858411824720555
779	anstrengende	0.06801431194596236
780	anstrengenden	0.07330413508716269
781	anstrengender	0.05100237148317652
782	anstrengte	0.00021196597364780793
783	anstrengung	0.003412934054707434
784	anstrengungen	1.5484613455884252e-05
785	anstrich	0.005093650957169958
786	ansturm	0.007017333839359196
787	anständig	0.031111651760761513
788	anständige	0.022173354640433948
789	anständigen	0.009976239782554071
790	anständiger	0.021689021058845848
791	answer	
792	answered	
793	anteil	0.003722209644398348
794	anteilnahme	0.03134617168968074
795	antennen	
796	anti	
797	antigravlift	
798	antigravplattform	
799	antigravschacht	
800	antiken	0.004025432622292782
801	antje	0.11903587101153346
802	antlitz	0.005326999835717066
803	antrag	2.0022794107673898e-06
804	antrat	0.013123590799089466
805	antreffen	0.00019272802580075962
806	antreten	0.003675686959947074
807	antrieb	0.011265292434930754
808	antun	0.020814705111357377
809	antwort	0.0001725898981951913
810	antworte	0.0013807565824994397
811	antworten	4.242671384863345e-08
812	antwortet	0.0008653488420981145
813	antwortete	0.0006903791120640192
814	antworteten	0.005963560759885267
815	anvertrauen	0.0006585522890271327
816	anvertraut	0.0028781059488169544
817	anwalt	0.0013604162054443314
818	anweisung	0.01043938244925674
819	anweisungen	0.0006335146817914184
820	anwenden	0.0013164845822841841
821	anwendung	0.0073027952190278834
822	anwesen	0.001490376090970259
823	anwesend	0.00043196089245343353
824	anwesenden	0.007070466913022978
825	anwesenheit	0.0010608090040362204
826	anwälte	0.008872661947925867
827	anwältin	0.0035905621689870694
828	any	
829	anyone	
830	anything	
831	anzahl	0.0010290207772275595
832	anzeichen	0.005636712570291184
833	anzeige	0.0064186751219386
834	anzeigen	0.006205519085203358
835	anzeigte	0.003935654978452566
836	anziehen	0.009319407171187687
837	anziehend	0.0009275602040164262
838	anziehungskraft	0.011303460126969204
839	anzog	0.003530871684049617
840	anzubieten	0.0018126999397990746
841	anzufangen	0.0021502566753409426
842	anzufassen	0.00014050886721877261
843	anzufliegen	
844	anzug	0.003239232929277953
845	anzugehen	0.0040348246364314486
846	anzugreifen	0.013001459981512947
847	anzugs	0.023656159334797387
848	anzuhalten	0.0008049172744979526
849	anzuheben	0.012656254543199918
850	anzuhören	0.0023365609478566765
851	anzukämpfen	0.0007755498182873913
852	anzulegen	0.0022160159079487977
853	anzumerken	0.0005972007036116412
854	anzunehmen	0.0024875042639478494
855	anzupassen	0.0037051797133339174
856	anzurichten	0.009118103493904357
857	anzurufen	0.015407854657323646
858	anzuschauen	0.0004765193606243072
859	anzuschließen	5.862973692643864e-05
860	anzusehen	0.00021180559846431437
861	anzusprechen	0.0028030622062909516
862	anzustarren	0.010693981222717194
863	anzustellen	0.0018522167272665112
864	anzutreffen	3.3085045536975204e-05
865	anzutreten	0.0009561829223232315
866	anzuvertrauen	8.746985126505428e-05
867	anzuwenden	0.00411039209391878
